product,thread_id,comment_count,pair_count,mean_disagree_probability,hard_disagree_rate,self_bleu_2,self_bleu_3,self_bleu_4,self_bertscore_mean_precision,self_bertscore_mean_recall,self_bertscore_mean_f1,self_bertscore_median_f1,self_bertscore_top_k_mean_f1,semantic_mean_cosine,semantic_median_cosine,semantic_top_k_mean_cosine,semantic_p90_cosine,story_count,not_story_count,story_rate,mean_story_probability,emotion_entropy,emotion_entropy_normalized,avg_labels_per_comment,emotion_shift_rate,dominant_emotion_share,polite_rate,somewhat_polite_rate,neutral_rate,impolite_rate,length_std,length_iqr,length_cv,max_depth,avg_depth,avg_branching_factor,structural_virality,toxicity_mean,toxicity_max,toxicity_p90,severe_toxicity_mean,severe_toxicity_max,severe_toxicity_p90,obscene_mean,obscene_max,obscene_p90,threat_mean,threat_max,threat_p90,insult_mean,insult_max,insult_p90,identity_attack_mean,identity_attack_max,identity_attack_p90,aggression_score_mean,aggression_score_max,aggression_score_p90,dominant_emotion,thread_title
apple_airpods_max_2_usb_c_midnight,1fmb0n1,14,91,0.32509121986535877,0.23076923076923078,0.060828141531313586,0.05645021623421061,0.05605966186706654,0.4627974848825853,0.4650311011534471,0.45918898366309785,0.45983484387397766,0.6393596529960632,0.16517417132854462,0.13072624802589417,0.38647955656051636,0.3124758303165436,4,10,0.2857142857142857,0.291707653951432,1.9459101490553132,0.583970804646981,1.0,0.7692307692307693,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.35714285714285715,38.34989290355693,12.5,1.4749958809060357,5.0,2.0,1.0,1.7857142857142858,0.034797456944943406,0.23460149765014648,0.09957877248525619,1.5176378480776162e-05,8.68633360369131e-05,3.5861286232830014e-05,0.0003851344302217642,0.0014631893718615174,0.00142814276041463,0.00020069483395803087,0.0016561899101361632,0.0002907339221565052,0.0048671955217806885,0.03956743702292442,0.011843127105385058,0.024896737882435054,0.20297250151634216,0.08684808136895292,0.010860399331969955,0.07586304853854624,0.03386611839165803,neutral,The new Airpods Max are not blacker than the Space Grey Airpods
apple_airpods_max_2_usb_c_midnight,1gxxfnu,46,1035,0.30681627514687454,0.11363636363636363,0.0653861750271334,0.059893138813104534,0.059779311169993084,0.4850784194066329,0.47856828877027485,0.47654495115441403,0.48188140988349915,0.78669273853302,0.13514916598796844,0.10935751348733902,0.6574726104736328,0.30516481399536133,11,35,0.2391304347826087,0.2761720703590823,1.9922250585265397,0.5978699844031453,0.8913043478260869,0.8222222222222222,0.41304347826086957,0.17391304347826086,0.06521739130434782,0.2391304347826087,0.5217391304347826,23.418886275921338,15.25,1.2555580054689763,10.0,2.9347826086956523,1.1428571428571428,2.7766990291262137,0.06898302952480584,0.9842959642410278,0.00784642540384084,6.951467778138897e-05,0.0025403595063835382,7.373922130682331e-06,0.01812281493169829,0.8181537985801697,0.0005712029233109206,0.012115668359199291,0.5549784302711487,0.00011610838555498049,0.03994639089053279,0.9752863049507141,0.0011500914115458727,0.00042978217828457,0.011494091711938381,0.0002005618516704999,0.0232778667603837,0.3579426214758617,0.0020273357908990874,neutral,Unboxing pics - Airpod Max Midnight Blue with USB-C from Earhive
apple_airpods_max_2_usb_c_midnight,1jp8qha,3,3,0.29318394263585407,0.0,0.0397506115242598,0.027933209613593107,0.02374582118465321,0.4269537031650543,0.5136624972025553,0.4572202265262604,0.455029159784317,0.5449168086051941,0.1774665117263794,0.16453386843204498,0.1774665117263794,0.23007872700691223,0,3,0.0,0.08646013277272384,1.0986122886681096,0.32969533691986563,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,20.677416559027765,25.0,0.8056136321699129,1.0,1.0,0.0,0.0,0.0005780259477129827,0.0007410774123854935,0.0007059476687572896,1.4741860923095373e-06,1.9117765077680815e-06,1.7811037423598465e-06,4.212535956564049e-05,6.847939221188426e-05,6.0881679746671584e-05,3.0354505724972114e-05,4.45954647148028e-05,4.153557747486047e-05,0.00013856806132631996,0.00015884192544035614,0.00015633548318874093,6.768896128050983e-05,7.394355634460226e-05,7.224019500426947e-05,0.00014303950361712245,0.00018147492126748452,0.00017306241080632389,confusion,Which is a better value ? iPad Air M2 Or AirPods Max
apple_airpods_max_2_usb_c_midnight,1keugkj,27,351,0.32723599672317505,0.2222222222222222,0.0527958211268223,0.03925092245975917,0.03431705568668751,0.5334894163825913,0.4980131171197973,0.5114166740848128,0.5099207162857056,0.6779984831809998,0.23773692548274994,0.22071705758571625,0.6249539852142334,0.4746365249156952,7,20,0.25925925925925924,0.3035656749788258,2.3235232983412613,0.6972931256908637,0.8148148148148148,0.9230769230769231,0.18518518518518517,0.2962962962962963,0.0,0.037037037037037035,0.6666666666666666,21.676129620762023,23.0,0.703432091058383,4.0,1.3333333333333333,1.0,1.4444444444444444,0.01974142307665682,0.2962748408317566,0.022990160062909108,5.711211605961984e-06,8.422655082540587e-05,7.477829421986824e-06,0.0002563684012312916,0.002043916843831539,0.0006659611011855295,0.0065957899013382205,0.17640893161296844,0.00010321466106688598,0.005439852273816036,0.11675890535116196,0.005208927020430562,0.00026551299433103177,0.003155873157083988,0.0004762628697790204,0.0053841096431632264,0.08075678240978353,0.005253760837786098,neutral,My Review of Airpods Max after 2 weeks of usage
apple_airpods_max_2_usb_c_midnight,1q7kvo4,3,3,0.14197702457507452,0.0,0.096317144169341,0.08721054426446312,0.08144928458635241,0.3480409284432729,0.38839717706044513,0.36052995920181274,0.2569914162158966,0.5848134756088257,0.3610617220401764,0.3304176330566406,0.3610617220401764,0.439435750246048,1,2,0.3333333333333333,0.3877443528423707,0.6365141682948128,0.1910189384688593,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,58.37998134825175,68.5,0.7090685993714787,1.0,1.0,0.0,0.0,0.0015826270876762767,0.0035449499264359474,0.002962499053683132,3.855103841488017e-06,8.905412869353313e-06,7.403315453302639e-06,6.273639761881593e-05,0.00012313034676481038,0.00010617591833579355,3.56456833590831e-05,6.085429049562663e-05,5.441551620606333e-05,0.00029534722367922467,0.0006035957485437393,0.0005118743923958392,0.00046313326553596806,0.0012257436756044626,0.0009972857427783311,0.0004072241269518094,0.0009278632334523232,0.0007728834059397135,neutral,"[USA-FL] [H] Airpods Max (USB Type-C) Midnight, Black Titanium Apple Watch Ultra 3 [W] PayPal"
apple_airpods_max_2_usb_c_midnight,1q7l508,1,0,0.2792925536632538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.030929433181881905,-0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0027298592031002045,0.0027298592031002045,0.0027298592031002045,1.0455844858370256e-05,1.0455844858370256e-05,1.0455844858370256e-05,0.00042694262810982764,0.00042694262810982764,0.00042694262810982764,6.443096208386123e-05,6.443096208386123e-05,6.443096208386123e-05,0.00017335607844870538,0.00017335607844870538,0.00017335607844870538,0.00020292097178753465,0.00020292097178753465,0.00020292097178753465,0.0006013276147314173,0.0006013276147314173,0.0006013276147314173,neutral,"[USA-FL] [H] Airpods Max (USB Type-C) Midnight, Black Titanium Apple Watch Ultra 3 [W] PayPal"
apple_airpods_max_2_usb_c_midnight,1s617le,1,0,0.29377463459968567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.1332089900970459,-0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00047524116234853864,0.00047524116234853864,0.00047524116234853864,1.3310220765561098e-06,1.3310220765561098e-06,1.3310220765561098e-06,3.743855995708145e-05,3.743855995708145e-05,3.743855995708145e-05,1.646388045628555e-05,1.646388045628555e-05,1.646388045628555e-05,0.00012522307224571705,0.00012522307224571705,0.00012522307224571705,6.13812226220034e-05,6.13812226220034e-05,6.13812226220034e-05,0.0001195131532843637,0.0001195131532843637,0.0001195131532843637,neutral,PRE-ORDER LIVE! AIRPODS MAX 2
apple_airpods_max_2_usb_c_midnight,1sal8nn,14,91,0.31270816709314075,0.07142857142857142,0.044845124765116685,0.03561947062471898,0.03269459278917225,0.49595182282584055,0.5039100473398691,0.49568987089199024,0.5006224513053894,0.6750767827033997,0.24319545924663544,0.24984659254550934,0.4955003261566162,0.40335148572921753,2,12,0.14285714285714285,0.16575511970690318,2.0692024658203625,0.6209710296897611,1.0,0.7692307692307693,0.21428571428571427,0.5714285714285714,0.07142857142857142,0.0,0.35714285714285715,22.94314178795138,41.75,0.7267058484871477,6.0,2.357142857142857,1.2857142857142858,2.0476190476190474,0.0018757076302011097,0.016229297965765,0.0019453472807072101,4.4323582285090064e-06,2.0061985196662135e-05,1.2839943792641856e-05,0.000268166105862682,0.002840657252818346,0.00019575664191506803,3.881903726973438e-05,0.00015170387632679194,6.749945241608655e-05,0.00028738325428483743,0.0015225462848320603,0.0005338824237696826,0.00016231945223158358,0.0006155096925795078,0.0003633173211710527,0.00043947130634640943,0.0035632961762530613,0.0005113333362866493,gratitude,Apple AirPods Max 2 (Midnight) - Brand New with 2yrs AppleCare+ (Latest Release)
apple_airpods_max_usb_c_midnight,17dza3e,5,10,0.30202827602624893,0.0,0.09890054957308721,0.11752264938818527,0.14019658433205326,0.33566111624240874,0.40179775953292846,0.3558033421635628,0.35669103264808655,0.48106953501701355,0.16456662118434906,0.143546923995018,0.16456663608551025,0.3562166392803192,0,5,0.0,0.2032418929040432,0.9502705392332347,0.28517773633985943,1.0,0.75,0.6,0.4,0.2,0.4,0.0,29.058561561095896,5.0,1.6143645311719943,2.0,1.2,1.0,1.0,0.0006516320980153977,0.0011987077305093408,0.0009570870781317354,2.1740248257628993e-06,5.730121756641893e-06,4.050516599818366e-06,5.9319522915757264e-05,0.00018123291374649853,0.00012234401801833886,2.679391618585214e-05,4.376044307718985e-05,3.574368820409291e-05,0.000121125097211916,0.00015531286771874875,0.00014497704978566617,9.067649225471541e-05,0.00013227094314061105,0.00011468255252111703,0.0001586201919015669,0.00027703082673724566,0.00022472238711846636,neutral,"[USA-NY] [H] 3080 TUF/FTW3, White 3070/3090 Strix, 3090 Ti ""Gundam"" Strix, X570-I, SF750, M1 Pro MacBook, iPhone 12/14 Pro, AirPods Pro 2, Apple Watch Solo Loop + Alpine Loop, Lenovo Laptop, Lian Li 3x8 Strimer, Keychron K6, 14cm PCIe Riser, 30-Series Strix Cooler, AirPods Max Smart Case [W] Cash"
apple_airpods_max_usb_c_midnight,1fdbqfc,154,11781,0.31704222330370463,0.14189189189189189,0.04964742195993314,0.03794006094785272,0.03370629859102717,0.49597440013916055,0.4988812869349073,0.49289787823473313,0.4960467219352722,0.7123110890388489,0.20201288163661957,0.1838359534740448,0.7696247100830078,0.40985411405563354,32,122,0.2077922077922078,0.22119446096385453,2.5257494615029894,0.7579815265810885,0.8896103896103896,0.8235294117647058,0.3181818181818182,0.21428571428571427,0.17532467532467533,0.11688311688311688,0.4935064935064935,48.58679352779795,33.75,1.2314625087690725,10.0,2.2467532467532467,1.4126984126984128,4.11439842209073,0.02096070697668686,0.9762294888496399,0.007725131837651113,0.00023027264758007,0.03347232937812805,6.7338318331167105e-06,0.012887213637015945,0.9260973930358887,0.000346410536440089,0.0004474365953671634,0.05218619853258133,0.00015399598487419967,0.005715460210260723,0.2797084450721741,0.0009016858879476776,0.001516538603334686,0.1262471079826355,0.00034864222980104356,0.006959604778374239,0.35300087408783537,0.0016262840003529744,neutral,"Well, I'll let you guys know how they are"
