product,thread_id,comment_count,pair_count,mean_disagree_probability,hard_disagree_rate,self_bleu_2,self_bleu_3,self_bleu_4,self_bertscore_mean_precision,self_bertscore_mean_recall,self_bertscore_mean_f1,self_bertscore_median_f1,self_bertscore_top_k_mean_f1,semantic_mean_cosine,semantic_median_cosine,semantic_top_k_mean_cosine,semantic_p90_cosine,story_count,not_story_count,story_rate,mean_story_probability,emotion_entropy,emotion_entropy_normalized,avg_labels_per_comment,emotion_shift_rate,dominant_emotion_share,polite_rate,somewhat_polite_rate,neutral_rate,impolite_rate,length_std,length_iqr,length_cv,max_depth,avg_depth,avg_branching_factor,structural_virality,toxicity_mean,toxicity_max,toxicity_p90,severe_toxicity_mean,severe_toxicity_max,severe_toxicity_p90,obscene_mean,obscene_max,obscene_p90,threat_mean,threat_max,threat_p90,insult_mean,insult_max,insult_p90,identity_attack_mean,identity_attack_max,identity_attack_p90,aggression_score_mean,aggression_score_max,aggression_score_p90,dominant_emotion,thread_title
apple_airpods_pro_3_wireless_active_noise_cancelling_earbuds_with_heart_rate_sensing_feature_white,1o2e3yj,94,4371,0.3028197336581446,0.08602150537634409,0.05235041893591861,0.04324377854854757,0.04082040838639375,0.4908689505221832,0.48815589244224966,0.4836489149264683,0.48886924982070923,0.6848419904708862,0.2276817113161087,0.2127980887889862,0.7626055479049683,0.48506420850753784,18,76,0.19148936170212766,0.231188798977181,1.8893926453568388,0.5670098097482907,0.8617021276595744,0.7526881720430108,0.46808510638297873,0.2127659574468085,0.10638297872340426,0.19148936170212766,0.48936170212765956,29.23571683706272,34.25,0.9832405662554189,7.0,2.5319148936170213,1.4166666666666667,3.012244897959184,0.0050473403404813575,0.155951127409935,0.0045301026199013,4.183479346015992e-06,8.489333413308486e-05,7.879697386670165e-06,0.0004952188403470419,0.026483533903956413,0.00031121569627430296,0.0006924937876763269,0.05613930523395538,0.0001389056684274693,0.0006316699341659068,0.0248819962143898,0.0007702935254201293,0.0002637627150103613,0.006665731780230999,0.0003755938436370344,0.0011891115161711686,0.03722979962731188,0.0010746587142496844,neutral,AirPods Pro 2 or Pro 3?
bose_quietcomfort_wireless_noise_cancelling_over_the_ear_bluetooth_headphones_sandstone,p10uqy,19,171,0.30678831119286387,0.15789473684210525,0.0508519569154782,0.030768574925728553,0.023777240647624303,0.5117590798620593,0.510707924589079,0.5086898310491216,0.520372211933136,0.617572546005249,0.28364619612693787,0.2777121365070343,0.6504846811294556,0.5384764075279236,4,15,0.21052631578947367,0.2349288748871339,1.559086989906189,0.46788454464465445,0.5789473684210527,0.7777777777777778,0.5263157894736842,0.15789473684210525,0.10526315789473684,0.21052631578947367,0.5263157894736842,43.348104592301986,48.0,0.6846334058634561,4.0,2.3157894736842106,1.0833333333333333,1.6538461538461537,0.0016625584041895835,0.014621308073401451,0.0028302083257585754,2.5225510554312344e-06,8.983933184936177e-06,4.700910903920883e-06,0.00013199808056110909,0.0012859635753557086,0.00015855866367928665,0.0001856777660003373,0.0027926242910325527,0.00010566598502919071,0.00024069009094474544,0.00114069611299783,0.0003957840846851464,0.00011778887480766953,0.00045954500092193484,0.00019386607455089682,0.0003902059612598127,0.0032346109490693684,0.0006635194203833329,neutral,I accidentally spilled some coffee inside my Bose NC700 headphones - am I screwed?
apple_airpods_max_usb_c_midnight,1fdbqfc,154,11781,0.31704222330370463,0.14189189189189189,0.04964742195993314,0.03794006094785272,0.03370629859102717,0.49597440013916055,0.4988812869349073,0.49289787823473313,0.4960467219352722,0.7123110890388489,0.20201288163661957,0.1838359534740448,0.7696247100830078,0.40985411405563354,32,122,0.2077922077922078,0.22119446096385453,2.5257494615029894,0.7579815265810885,0.8896103896103896,0.8235294117647058,0.3181818181818182,0.21428571428571427,0.17532467532467533,0.11688311688311688,0.4935064935064935,48.58679352779795,33.75,1.2314625087690725,10.0,2.2467532467532467,1.4126984126984128,4.11439842209073,0.02096070697668686,0.9762294888496399,0.007725131837651113,0.00023027264758007,0.03347232937812805,6.7338318331167105e-06,0.012887213637015945,0.9260973930358887,0.000346410536440089,0.0004474365953671634,0.05218619853258133,0.00015399598487419967,0.005715460210260723,0.2797084450721741,0.0009016858879476776,0.001516538603334686,0.1262471079826355,0.00034864222980104356,0.006959604778374239,0.35300087408783537,0.0016262840003529744,neutral,"Well, I'll let you guys know how they are"
bose_quietcomfort_wireless_noise_cancelling_over_the_ear_bluetooth_headphones_sandstone,1l3xve1,5,10,0.21882227063179016,0.0,0.1397155511237779,0.11850766137098363,0.10916618104260319,0.4987412542104721,0.5163896977901459,0.503464013338089,0.436313271522522,0.8397821187973022,0.44917482137680054,0.4702059328556061,0.44917479157447815,0.8689338564872742,0,5,0.0,0.023332885652780532,0.9502705392332347,0.28517773633985943,1.0,0.75,0.6,0.4,0.0,0.4,0.2,20.771133815947554,4.0,0.5675173173756162,1.0,1.0,0.0,0.0,0.0005990992998704314,0.0007204200956039131,0.0007197649334557354,1.584248707331426e-06,1.8673230215426884e-06,1.8030890032605384e-06,4.489523671509232e-05,6.433168891817331e-05,6.108523957664147e-05,2.0275854694773443e-05,2.1966327039990574e-05,2.1340806415537373e-05,0.00013495424354914576,0.00015403577708639205,0.00014879775699228048,8.264081116067245e-05,9.62661360972561e-05,9.355170041089878e-05,0.00014724161578290781,0.00017603368593199775,0.00017353259119848492,neutral,Which should I buy SONY WH-1000XM5 and  BOSE QuietComfort Bluetooth Headphone
bose_quietcomfort_wireless_noise_cancelling_over_the_ear_bluetooth_headphones_sandstone,1sda10k,2,1,0.3123815059661865,0.0,0.006298468997729978,0.005263831619850088,0.0048209976509672745,0.4068650007247925,0.5191290974617004,0.4561918079853058,0.4561918079853058,0.4561918079853058,0.23459461331367493,0.23459461331367493,0.23459461331367493,0.23459461331367493,1,1,0.5,0.42321496829390526,0.6931471805599453,0.20801459767650946,1.5,1.0,0.5,0.5,0.0,0.5,0.0,52.5,52.5,0.8536585365853658,1.0,1.0,0.0,0.0,0.08161118751741014,0.162737637758255,0.14651234771008606,7.558764974646692e-05,0.00014983311120886356,0.00013498401891638424,0.12456503507019079,0.24910302460193634,0.22419542669558723,0.00013408384893409675,0.00024337921058759093,0.0002215201382568921,0.004323577519244282,0.008534564636647701,0.007692367213167018,0.00026369168699602596,0.00044730797526426613,0.0004105847176106181,0.03516219388208697,0.0702026245489833,0.06319453841560403,disappointment,B&O H95 vs Dali IO-12 vs some others
samsung_galaxy_buds4_pro_wireless_earbud_headphones_black,1slvfb1,8,28,0.29348108544945717,0.0,0.056662925331178705,0.04614704583494134,0.04301128167468981,0.5041480575289045,0.5493939284767423,0.5200500211545399,0.5174843966960907,0.625798761844635,0.24949249625205994,0.2505517601966858,0.4395388066768646,0.44221335649490356,4,4,0.5,0.5368072423152626,1.7328679513998633,0.5200364941912736,0.875,0.8571428571428571,0.25,0.125,0.125,0.375,0.375,11.821590417536889,18.75,0.5629328770255662,2.0,1.5,1.0,1.0,0.08978752751499997,0.7032079100608826,0.21918583223596202,0.00010494021309170876,0.0008272561244666576,0.0002502284513411722,0.05406226739523845,0.43194380402565,0.12983014134806573,9.353119617117045e-05,0.0005350102437660098,0.00020923843840137116,0.007408099152598879,0.054538190364837646,0.019180132634937754,0.00040086052467813715,0.002498895861208439,0.0008855928332195613,0.025309537666129717,0.19892517778013522,0.061590194323654604,annoyance,No bass in ambient mode?
sony_wh_1000xm5_wireless_noise_cancelling_over_the_ear_headphones_black,1gr8brj,31,465,0.3122928101440956,0.10344827586206896,0.06348971641890301,0.0625824710313385,0.06496881138821077,0.4512439417582686,0.45321273637074294,0.4468308753223829,0.44703811407089233,1.0,0.13692395389080048,0.09541412442922592,0.664772093296051,0.35683658719062805,7,24,0.22580645161290322,0.2818148303176126,1.0182144403364295,0.3055678117075992,0.967741935483871,0.4666666666666667,0.7419354838709677,0.16129032258064516,0.03225806451612903,0.16129032258064516,0.6451612903225806,25.06756738184398,24.5,1.1973722478230562,3.0,1.3870967741935485,1.125,1.4285714285714286,0.09981970781565554,0.9947116374969482,0.0775240957736969,0.015572581995530204,0.33385562896728516,6.842169386800379e-05,0.09475395110894169,0.991277813911438,0.03239133581519127,0.00037196856130556683,0.003803378902375698,0.0008595052058808506,0.06439207854723904,0.7959868311882019,0.007209217641502619,0.002911559788410687,0.040930237621068954,0.0018282841192558408,0.04630364130284713,0.5110817450719575,0.019747097193127654,neutral,Sony wh-1000xm5 headphones - can I fix this myself?
samsung_galaxy_buds3_pro_wireless_earbud_headphones_silver,1etfrrz,18,153,0.32034851279523635,0.2222222222222222,0.05315915170888228,0.04495099538116796,0.04302498407435855,0.45848342523076174,0.5084377755137051,0.477577629626966,0.48210492730140686,0.5967291593551636,0.18272361159324646,0.12981002032756805,0.560415506362915,0.44481879472732544,7,11,0.3888888888888889,0.3896101869435774,1.5316410677211536,0.4596479787012297,0.7777777777777778,0.7058823529411765,0.5,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.5,16.97056274847714,19.5,0.7273098320775917,10.0,4.388888888888889,1.0,3.2950819672131146,0.002258400544330167,0.00907938089221716,0.007468618080019952,3.161568265063074e-06,9.71849021880189e-06,6.788787140976638e-06,0.0001897587831586457,0.0010124514810740948,0.00046438282297458524,9.498551197692804e-05,0.00044750026427209377,0.00033988628420047464,0.0003424237402214203,0.001234631985425949,0.0007561663922388108,0.00016288016841927957,0.0006282296380959451,0.0003295348811661825,0.0005086017193952507,0.0019933686714163437,0.001580142974178974,neutral,"Does anyone know when my best buy galaxy buds pro 3 order will be ready? The only thing that's changed are the 2 grayed out options, I ordered on best buy because they were cheaper there, I ordered them july 29th."
sony_wh_1000xm5_wireless_noise_cancelling_over_the_ear_headphones_black,1qwq417,2,1,0.29623599350452423,0.0,0.022743335168143603,0.023193411115293456,0.023668273381966302,0.4689367413520813,0.5159152746200562,0.49130555987358093,0.49130555987358093,0.49130555987358093,0.20833297073841095,0.20833297073841095,0.20833297073841095,0.20833297073841095,1,1,0.5,0.28561271261423826,0.6931471805599453,0.20801459767650946,0.5,1.0,0.5,0.0,0.5,0.5,0.0,7.5,7.5,0.30612244897959184,2.0,1.5,1.0,1.0,0.0008737347088754177,0.0011695073917508125,0.0011103528551757336,2.0416511006260407e-06,2.1435537291836226e-06,2.1231732034721063e-06,4.742738019558601e-05,5.1222370530012995e-05,5.04633724631276e-05,5.042823977419175e-05,7.096071203704923e-05,6.685421758447775e-05,0.00015087899373611435,0.00021371916227508336,0.00020115112856728954,9.741854955791496e-05,0.00011090024054283276,0.00010820390234584921,0.00020365492053997514,0.0002697082709346432,0.0002564976008557096,neutral,Sony WH-1000XM5/S turn off noise cancelling
apple_airpods_pro_3_wireless_active_noise_cancelling_earbuds_with_heart_rate_sensing_feature_white,1o1hlmy,43,903,0.30947498604655266,0.05,0.06577729727023784,0.061226938485652714,0.06100075022184112,0.47558136870166656,0.476876033864016,0.47346418617439695,0.4788239300251007,0.9614505171775818,0.12849552929401398,0.08848440647125244,0.7055648565292358,0.35975924134254456,9,34,0.20930232558139536,0.2481210230481486,1.6196768911719648,0.48606767268519296,0.9302325581395349,0.6904761904761905,0.5813953488372093,0.046511627906976744,0.0,0.3953488372093023,0.5581395348837209,13.69947080256812,12.0,0.9365298004935282,6.0,1.6511627906976745,1.2142857142857142,2.630434782608696,0.03826105889734314,0.904901921749115,0.03298827335238455,0.00012322066882905684,0.004760408774018288,1.967810330825157e-05,0.024375661815378577,0.8990566730499268,0.0012242018419783532,0.0017358266806780215,0.07021719217300415,0.00032333201961591817,0.0033413280195185675,0.09744594991207123,0.006313709449023009,0.004255310393366313,0.1373969465494156,0.002215774310752745,0.012015401079185617,0.31826592424962047,0.008264941784182155,neutral,New Pro 3 firmware improves sound!  How to update:
