thread_id,thread_title,comment_count,pair_count,mean_disagree_probability,hard_disagree_rate,self_bleu_2,self_bleu_3,self_bleu_4,self_bertscore_mean_precision,self_bertscore_mean_recall,self_bertscore_mean_f1,self_bertscore_median_f1,self_bertscore_top_k_mean_f1,semantic_mean_cosine,semantic_median_cosine,semantic_top_k_mean_cosine,semantic_p90_cosine,story_count,not_story_count,story_rate,mean_story_probability,emotion_entropy,emotion_entropy_normalized,avg_labels_per_comment,emotion_shift_rate,dominant_emotion,dominant_emotion_share,polite_rate,somewhat_polite_rate,neutral_rate,impolite_rate,length_std,length_iqr,length_cv,max_depth,avg_depth,avg_branching_factor,structural_virality,toxicity_mean,toxicity_max,toxicity_p90,severe_toxicity_mean,severe_toxicity_max,severe_toxicity_p90,obscene_mean,obscene_max,obscene_p90,threat_mean,threat_max,threat_p90,insult_mean,insult_max,insult_p90,identity_attack_mean,identity_attack_max,identity_attack_p90,aggression_score_mean,aggression_score_max,aggression_score_p90
11st3ut,Capital One Venture X Approval,42,861,0.3228182926774025,0.15,0.05466213303924021,0.03849428998006844,0.03207227297693931,0.49578591305481295,0.49178426402094194,0.48867194446260226,0.49480965733528137,0.7222885489463806,0.3440149128437042,0.34550464153289795,0.7180520296096802,0.5508694648742676,16,26,0.38095238095238093,0.38237090679329067,1.9702019252908745,0.5912608062544407,0.9523809523809523,0.8048780487804879,neutral,0.40476190476190477,0.3333333333333333,0.09523809523809523,0.11904761904761904,0.4523809523809524,31.884650733243927,25.5,0.8072063476770615,7.0,2.7142857142857144,1.7222222222222223,3.5232558139534884,0.03449461027533592,0.8406767249107361,0.014251814899034779,6.291463916427564e-05,0.0018658991903066635,4.598936311595021e-06,0.026943252524515196,0.8213541507720947,0.00014889557569404128,7.915403602964943e-05,0.0010708628688007593,6.639489147346463e-05,0.004015303970975635,0.09914383292198181,0.0020053819258464473,0.00015304070404367632,0.0013011253904551268,0.0002815513231325892,0.010958046025010725,0.29411488306262373,0.0030499676934975127
1356310,Venture X targeted offer to convert existing credit card to a charge card with no preset limit.,55,1485,0.30103136811937603,0.08163265306122448,0.058128557076195124,0.04216467189994232,0.03609635794620929,0.5213480068878694,0.5088037658420075,0.5110260116130816,0.5204010009765625,0.6744673848152161,0.287294864654541,0.2942410111427307,0.7892047166824341,0.506301760673523,4,51,0.07272727272727272,0.12331935028460893,1.7343459165556572,0.5204800339413943,0.9272727272727272,0.7407407407407407,neutral,0.43636363636363634,0.23636363636363636,0.2545454545454545,0.16363636363636364,0.34545454545454546,26.669473681463625,28.5,0.8055030491381105,7.0,2.309090909090909,1.1538461538461537,2.5164835164835164,0.016980898877690463,0.5203779935836792,0.000637532107066363,7.271927165675151e-06,0.00030924833845347166,1.818925215957279e-06,0.006213135583675466,0.33781346678733826,5.260252873995343e-05,2.9708846787715713e-05,0.00027175582363270223,2.4814562129904517e-05,0.007376111721334217,0.25509360432624817,0.00013732867955695838,0.00011124806194195778,0.0010563707910478115,9.496747370576485e-05,0.0051197291697659165,0.1625699570189075,0.00015525629785315687
16h7wyq,Venture X Travel Credit Update,98,4753,0.31745481523482694,0.18478260869565216,0.055915808810571316,0.04136112267277816,0.036144751971551405,0.5043131724931104,0.5025872079988242,0.4996844204524781,0.506632924079895,0.7253910303115845,0.278313010931015,0.2805556058883667,0.731042206287384,0.48464658856391907,18,80,0.1836734693877551,0.19955133781673348,1.9514124022706676,0.5856220397973305,0.7346938775510204,0.7835051546391752,neutral,0.45918367346938777,0.10204081632653061,0.15306122448979592,0.14285714285714285,0.6020408163265306,32.30896663901731,24.75,0.9591877402677055,8.0,2.979591836734694,1.4,3.1767955801104972,0.03623167232447541,0.979752779006958,0.0059988091699778945,0.000855224803321251,0.07367630302906036,3.718219272741405e-06,0.03119859882498327,0.9712590575218201,0.00020492209441727019,8.96487068363355e-05,0.0023092401679605246,0.00012072031749994472,0.015128050726700018,0.6882827281951904,0.0009020538302138442,0.0007131632818880239,0.04928804188966751,0.0003284187318058679,0.014036059778034057,0.46076135830177617,0.0013082844657409001
1dtrfmm,Should I add Chase Sapphire Reserve or Capital One Venture X?,31,465,0.30512041648228966,0.03333333333333333,0.04865890419668709,0.03624431980585719,0.03197635624626544,0.4851014442341302,0.48320782972920323,0.47831251089290905,0.4780696928501129,0.6261672973632812,0.2683637738227844,0.25081074237823486,0.7002775073051453,0.506217360496521,1,30,0.03225806451612903,0.04855579023640002,1.220532287733014,0.36628372718601226,0.8709677419354839,0.5666666666666667,neutral,0.6774193548387096,0.25806451612903225,0.06451612903225806,0.22580645161290322,0.45161290322580644,36.427054244851256,45.0,0.9151042800570413,8.0,2.838709677419355,1.1176470588235294,4.0,0.03928463783062574,0.9774155020713806,0.0006653807358816266,0.00047569300018920094,0.014587794430553913,1.6224345245063887e-06,0.03639583450398453,0.9273594617843628,4.239395275362767e-05,6.748204762721622e-05,0.0008313321159221232,2.6060364689328708e-05,0.017757566874582065,0.5206447839736938,0.00014788302360102534,0.00029455854148123295,0.006270051468163729,9.139240864897147e-05,0.015712628799748333,0.4078514876406795,0.00015989264187510344
1g0z5w4,One year with Venture X — An honest review.,54,1431,0.30434962599835497,0.06382978723404255,0.04371106636572784,0.03051641894724209,0.025899239213011866,0.4900715164085271,0.47782323853608033,0.4784642548139573,0.4824773669242859,1.0,0.23168152570724487,0.2151157110929489,0.7408353090286255,0.44213342666625977,11,43,0.2037037037037037,0.22292846058391863,2.0541190655940973,0.6164444767185354,0.8888888888888888,0.8490566037735849,neutral,0.4074074074074074,0.5,0.14814814814814814,0.05555555555555555,0.2962962962962963,72.00310540475786,40.75,1.1648195601728353,7.0,2.2037037037037037,1.3478260869565217,2.769911504424779,0.010852972029910975,0.5502157211303711,0.0012680542306043208,1.2160891407751882e-05,0.0005668100784532726,1.9264749198555366e-06,0.0063027458648961055,0.3373642861843109,9.103904376388533e-05,3.002433176233252e-05,0.00026400492060929537,4.4180123950354796e-05,0.0015524702097604018,0.07596247643232346,0.00029000447830185305,0.00010600655150483362,0.0010639282409101725,0.00011687808437272906,0.003142729979873734,0.1609062044978297,0.00032117370240409106
1gxdauz,Denied for Capital One Venture X,131,8515,0.3114537665295222,0.12698412698412698,0.05170844002584119,0.03824080048867821,0.033225219783425096,0.4919501400770892,0.48741274990898265,0.4853582809164604,0.49096041917800903,0.7482444643974304,0.23707708716392517,0.21470047533512115,0.7828599214553833,0.4811754524707794,32,99,0.24427480916030533,0.2772066512834707,2.075449687575624,0.6228458311121183,0.8931297709923665,0.7615384615384615,neutral,0.44274809160305345,0.17557251908396945,0.08396946564885496,0.16030534351145037,0.5801526717557252,34.98259492146001,27.5,0.9662070281912843,10.0,3.1374045801526718,1.1927710843373494,3.263948497854077,0.09053316985644429,0.9889119863510132,0.5073411464691162,0.00038571719512014904,0.012819821015000343,1.325994890066795e-05,0.051362901066422356,0.947467029094696,0.0014747446402907372,8.239830381414481e-05,0.0014040698297321796,0.00017585267778486013,0.04526691341710247,0.9825403094291687,0.08480053395032883,0.00039724660554668823,0.006930895149707794,0.000976250390522182,0.03133805774074168,0.4176955963727475,0.1563531588239281
1jf0nx9,Chase sapphire preferred vs capital one venture X for couples,14,91,0.2880678895328726,0.0,0.0419078809542569,0.036607515455908575,0.03535781890947585,0.43058764934539795,0.46063174028973003,0.4410480280498882,0.43921831250190735,0.5718846917152405,0.21460889279842377,0.18842855095863342,0.473385751247406,0.39322125911712646,0,14,0.0,0.075585997131254,0.8953326659680909,0.26869079110664046,0.9285714285714286,0.6153846153846154,neutral,0.7142857142857143,0.42857142857142855,0.07142857142857142,0.21428571428571427,0.2857142857142857,36.38961502451837,37.5,1.0793529880153754,4.0,1.7142857142857142,1.0,1.5,0.0005417317775676825,0.0008660499006509781,0.000788248615572229,1.5518830959341097e-06,2.04328580366564e-06,1.8936234596367283e-06,4.0257492530924666e-05,7.501657819375396e-05,6.095203061704523e-05,2.2920971787243616e-05,3.895046029356308e-05,3.3905429700098455e-05,0.00012471589954137535,0.00018660756177268922,0.00017164920573122796,8.20094371322609e-05,0.00010944187670247629,0.00010378148581366984,0.00013553124360923686,0.00020017938982164196,0.00018734175424318285
1k4ocz8,Torn between next card: Chase Sapphire Preferred or Venture X,22,231,0.2951249070465565,0.05,0.06595062879935365,0.04912715342435982,0.04348105807055641,0.5166078146659967,0.4896510826560842,0.49361414697779205,0.5002163052558899,1.0000004768371582,0.24991683661937714,0.19790610671043396,0.6913288235664368,0.5486559271812439,0,22,0.0,0.061830432154238224,1.6694790157393227,0.5010133713706375,0.8181818181818182,0.9523809523809523,neutral,0.36363636363636365,0.3181818181818182,0.18181818181818182,0.045454545454545456,0.45454545454545453,43.13032815330264,40.75,1.1671183510118797,6.0,2.1818181818181817,1.0,1.9615384615384615,0.0004795449878491292,0.0008836296037770808,0.0006670760572887956,1.5580602208005572e-06,4.0535765037930105e-06,1.644495364416798e-06,3.7342868794935797e-05,0.00014193158131092787,4.649605580198112e-05,2.1695444874322593e-05,3.453573663136922e-05,2.8345849204924883e-05,0.00010976664667726833,0.0001647776662139222,0.00012121654872316865,7.504804208028045e-05,0.00010065917740575969,9.228421986335888e-05,0.00012082600841612283,0.0002134835043913578,0.00015996732617509223
1l3dym9,Chase Sapphire Reserve vs. Capital One Venture X,12,66,0.29670634323900397,0.0,0.052606727765698115,0.0357603141149642,0.02901844077590856,0.5350792633764672,0.5030169247677831,0.5125057846307755,0.5241344273090363,0.6772933006286621,0.37176713347435,0.37954217195510864,0.6034860014915466,0.5642164945602417,0,12,0.0,0.02928903264304002,1.1187433359857524,0.3357366970033091,0.8333333333333334,0.6363636363636364,neutral,0.5833333333333334,0.3333333333333333,0.25,0.16666666666666666,0.25,67.330600192054,40.5,1.2604792547654418,10.0,4.75,1.0,3.6666666666666665,0.0011379540010238998,0.008704280480742455,0.0006521564442664385,1.6210794247702627e-06,3.510325768729672e-06,1.8684100950849827e-06,6.617927783736377e-05,0.00045198138104751706,4.444835103640799e-05,2.417001223875559e-05,5.797549965791404e-05,3.1344153649115475e-05,0.0004062472138078495,0.0036918113473802805,0.0001319367394899018,8.779935584849834e-05,0.00017422359087504447,9.874915558611974e-05,0.00028732849003018955,0.0021806304375786567,0.0001583883447267454
1lk97i3,CSR Refugee:  Venture X with BoA Premium Rewards or PR Elite?,22,231,0.29685284197330475,0.047619047619047616,0.04478601159578821,0.033312724351116464,0.02901508036763988,0.47003340605017424,0.48225330996823,0.47003273117593874,0.4672917127609253,0.6522098183631897,0.23497766256332397,0.20625944435596466,0.6242184638977051,0.4832139313220978,4,18,0.18181818181818182,0.1815942336212505,1.4902305301189536,0.44722060892973187,1.0,0.7142857142857143,neutral,0.5,0.45454545454545453,0.09090909090909091,0.13636363636363635,0.3181818181818182,39.88954273784936,33.0,1.002937074551641,5.0,2.227272727272727,1.3636363636363635,1.7647058823529411,0.0006781569404252382,0.0046050893142819405,0.0006635165365878492,1.935615722976019e-06,1.15962448035134e-05,1.7949126572602835e-06,0.00017523111430570927,0.0030847154557704926,5.087971985631156e-05,2.203599177102495e-05,5.5205764510901645e-05,2.7706068249244708e-05,0.0001355968865523623,0.0004770092200487852,0.00014896916109137238,7.471161949400663e-05,8.961795538198203e-05,8.819348877295852e-05,0.00018127802804521954,0.0013872056591329358,0.00016087183844698907
