thread_id,thread_title,comment_count,pair_count,mean_disagree_probability,hard_disagree_rate,self_bleu_2,self_bleu_3,self_bleu_4,self_bertscore_mean_precision,self_bertscore_mean_recall,self_bertscore_mean_f1,self_bertscore_median_f1,self_bertscore_top_k_mean_f1,semantic_mean_cosine,semantic_median_cosine,semantic_top_k_mean_cosine,semantic_p90_cosine,story_count,not_story_count,story_rate,mean_story_probability,emotion_entropy,emotion_entropy_normalized,avg_labels_per_comment,emotion_shift_rate,dominant_emotion,dominant_emotion_share,polite_rate,somewhat_polite_rate,neutral_rate,impolite_rate,length_std,length_iqr,length_cv,max_depth,avg_depth,avg_branching_factor,structural_virality,toxicity_mean,toxicity_max,toxicity_p90,severe_toxicity_mean,severe_toxicity_max,severe_toxicity_p90,obscene_mean,obscene_max,obscene_p90,threat_mean,threat_max,threat_p90,insult_mean,insult_max,insult_p90,identity_attack_mean,identity_attack_max,identity_attack_p90,aggression_score_mean,aggression_score_max,aggression_score_p90
10a2o0u,Beginner photographer,6,15,0.2933667053778966,0.0,0.03493146487344297,0.026765299346498465,0.02330317903974632,0.4769546111424764,0.5641744554042816,0.5102277080217997,0.5173614621162415,0.5885008573532104,0.3068479895591736,0.34586116671562195,0.3948597311973572,0.49018198251724243,1,5,0.16666666666666666,0.14046440925449133,1.7917594692280547,0.5377099345963751,0.8333333333333334,1.0,caring,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.0,30.388685760036125,48.0,0.7628958768209906,2.0,1.1666666666666667,1.0,1.0,0.0008337345643667504,0.0024615067522972822,0.0015690058353357017,1.9304923171148403e-06,2.795570026137284e-06,2.475724500072829e-06,5.3296293723785006e-05,9.55588766373694e-05,8.657974103698507e-05,3.709815518959658e-05,6.089289308874868e-05,5.7668636145535856e-05,0.0001704389796941541,0.00044811671250499785,0.00030082139710430056,0.00010135476744229284,0.00018916754925157875,0.00014242854376789182,0.00019964220878894892,0.0005399067319255361,0.0003530855149733725
115jnmb,Canon T7 Bundle Questions,9,36,0.30037227604124284,0.0,0.04227865635485074,0.023197641880728734,0.01661394746490484,0.40767382168107563,0.5350922635859914,0.4550734816326035,0.460144579410553,0.5588194131851196,0.26179516315460205,0.22627857327461243,0.4840029180049896,0.5148612260818481,0,9,0.0,0.028187079148160085,1.3689223607402194,0.4108158297487698,0.5555555555555556,0.875,neutral,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556,80.18928224927768,127.0,0.7557105133439781,3.0,1.6666666666666667,1.0,1.3333333333333333,0.14374919837508868,0.9817622900009155,0.4397463321685792,8.883971999138237e-06,4.2736221075756475e-05,2.2288898617262023e-05,0.0009634951143703398,0.006587221287190914,0.002002880536019803,5.025601725113423e-05,0.00014330413250718266,9.296952339354904e-05,0.13449297297645696,0.9717929363250732,0.3841162204742433,0.0002571260289793524,0.0011495364597067237,0.0005609051790088416,0.0465869887473576,0.32595793308125093,0.13832997539054004
151ct7a,Blurry pictures in extremely low lights,57,1596,0.3046558279740183,0.05263157894736842,0.049289045654001315,0.03252623743756315,0.026477257009242583,0.5029763686925846,0.5093429589686089,0.5012941626005603,0.505587637424469,0.7515400648117065,0.21953034400939941,0.21177394688129425,0.6840705275535583,0.4261769652366638,3,54,0.05263157894736842,0.10213714690977022,1.7910526973533498,0.5374978312057977,0.8596491228070176,0.8928571428571429,neutral,0.43859649122807015,0.3684210526315789,0.15789473684210525,0.14035087719298245,0.3333333333333333,98.74888952549136,41.0,1.490647961587131,8.0,3.4035087719298245,1.2105263157894737,4.153256704980843,0.01871844998707897,0.45363032817840576,0.0017997317714616655,1.0247092929379856e-05,0.0004332583339419216,3.851195197057676e-06,0.007923009582794438,0.43544629216194153,0.00010896793683059513,8.993882658072388e-05,0.0014204455073922873,0.00015158231253735704,0.007525778557209649,0.2283153235912323,0.00023956725199241187,0.00013162166048954403,0.001215085736475885,0.00018598934402689336,0.005733174284513785,0.15474540911479076,0.00041432532244319487
15beys2,Nikon D3500 or canon rebel T7?,39,741,0.30410401332072723,0.05128205128205128,0.045833514006288004,0.03530149360254872,0.031478988476947196,0.4880759536455839,0.5000020512725338,0.4868539120102057,0.49550101161003113,0.705827534198761,0.2595672607421875,0.273709237575531,0.6632509231567383,0.4808482825756073,6,33,0.15384615384615385,0.1692873649776746,1.9501307510089394,0.5852374141665163,0.9743589743589743,0.868421052631579,neutral,0.41025641025641024,0.358974358974359,0.05128205128205128,0.02564102564102564,0.5641025641025641,41.02456729364133,40.5,1.0638019444494762,5.0,1.794871794871795,1.0,1.5483870967741935,0.13187927745494585,0.9620023965835571,0.8226667881011963,0.0005118499145067126,0.009106040000915527,0.0002875841804780084,0.0865328422556232,0.9274638295173645,0.2813609719276441,0.008845753894302807,0.3402632772922516,0.000347545102704317,0.04880302562863411,0.7393601536750793,0.16422354578971862,0.0005853521904030528,0.0072540598921477795,0.0018227522261440757,0.04619301688973595,0.387761426565703,0.26742947831541347
15ha36t,Is Canon EOS rebel T7 good enough for a beginner to learn and improve their skills?,14,91,0.3030026874371937,0.0,0.03976981562083869,0.030078658573187124,0.026329043974045917,0.4695391582918691,0.47338106278534775,0.45472403656650373,0.4503853917121887,0.7982644438743591,0.2778160274028778,0.291523814201355,0.607998251914978,0.554426372051239,0,14,0.0,0.08803894902978625,1.2396593920543857,0.3720238023413532,0.9285714285714286,0.8461538461538461,neutral,0.42857142857142855,0.5714285714285714,0.0,0.0,0.42857142857142855,36.67897134293041,53.0,0.785176756576492,4.0,1.9285714285714286,1.1666666666666667,1.9411764705882353,0.0035687978400216836,0.02687186934053898,0.00817986978217959,5.038417100422521e-06,2.7667827453115024e-05,1.075540985766565e-05,0.00013582695542676708,0.0005808366695418954,0.00035077253996860234,0.0010358273938046686,0.011739996261894703,0.0015342541097197668,0.00027988324654870667,0.0009777704253792763,0.000695537228602916,0.0002562597957356567,0.0016416053986176848,0.0005662091774865981,0.0008802722747729843,0.006771627843590977,0.0018756948824072113
15t8fv9,Best beginner camera,9,36,0.3090967535972595,0.1111111111111111,0.05563175370428778,0.03936734460226174,0.032783085542088135,0.51446416725715,0.5642400276329782,0.533356137573719,0.5277757346630096,0.6697287559509277,0.3171912431716919,0.35641226172447205,0.5744921565055847,0.5775824785232544,2,7,0.2222222222222222,0.2304674523572127,1.6769877743224173,0.5032667620494407,1.0,1.0,admiration,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,25.45341908683147,55.0,0.6858705741960576,6.0,4.0,1.3333333333333333,2.7222222222222223,0.09030026155717981,0.8067166805267334,0.16309619266539827,3.304562072672626e-05,0.00028023740742355585,5.920930379943461e-05,0.025001841090367332,0.22453640401363373,0.04505276734707881,5.090406476584677e-05,0.00013516252511180937,0.00012069345684722066,0.06009089016960287,0.5395084023475647,0.10835633962415168,0.000249710258988974,0.0014105290174484253,0.00046267993748188045,0.02928777546027193,0.2620979026396526,0.052857980389126216
187lvwc,How much to charge for photography?,46,1035,0.3111100894483653,0.045454545454545456,0.03835329440956452,0.027933210106435062,0.024813700785334472,0.48960200499221324,0.48924362013017497,0.4821150384951329,0.4906297028064728,0.6924962401390076,0.21160054206848145,0.17631129920482635,0.7950214147567749,0.5417494177818298,5,41,0.10869565217391304,0.14017052790554968,1.5590695134414898,0.4678792999291378,0.8695652173913043,0.6666666666666666,neutral,0.5652173913043478,0.41304347826086957,0.08695652173913043,0.13043478260869565,0.3695652173913043,106.33789814657155,76.25,1.4112935126203956,5.0,1.565217391304348,1.4166666666666667,2.0476190476190474,0.008687738261474095,0.12883734703063965,0.005691202357411385,3.966309921195163e-06,4.022789289592765e-05,7.137335614970652e-06,0.00016561586428155272,0.0017871486488729715,0.0003858746640617028,0.002239565628137232,0.07217065989971161,0.0002595969781395979,0.0028478377674258336,0.09955576062202454,0.0008873018668964505,0.00024134543341263097,0.0017440990777686238,0.0005767596740042791,0.00236434487744209,0.03850383273083935,0.0013458740490553587
1bax8bc,Help me choose?,4,6,0.3080190196633339,0.25,0.04395578361575522,0.03374265034374561,0.029987375390376974,0.5400934964418411,0.42045144240061444,0.47024522225062054,0.46676674485206604,0.5804499983787537,0.28901270031929016,0.3204084038734436,0.28901270031929016,0.3954266905784607,0,4,0.0,0.0411649807356298,1.0397207708399179,0.3120218965147642,1.0,1.0,neutral,0.5,0.25,0.0,0.25,0.5,15.610493265749165,13.25,0.6182373570593729,3.0,1.75,1.0,1.3333333333333333,0.0019207400109735318,0.006319380830973387,0.004585146135650576,5.368809326000701e-06,1.6968891941360198e-05,1.2346917662853231e-05,0.00021621689029416302,0.0007673220243304968,0.0005470834050356645,7.093278054526309e-05,0.0002153459208784625,0.00015784863207954917,0.00014316588021756615,0.00024733776808716357,0.0002108890490490012,0.00014795223978580907,0.000358867779141292,0.000278754629107425,0.00041739610185705567,0.001320870535892027,0.0009653415044056148
1ebkthb,How many cameras do you own?,197,19306,0.3035684911553393,0.041237113402061855,0.04402037305652252,0.03288535707953618,0.02924253574067153,0.4969351671425392,0.4767562337694397,0.4817039712539525,0.4908745288848877,0.8143852949142456,0.3185158669948578,0.3164662718772888,0.8259590864181519,0.5917221307754517,44,153,0.2233502538071066,0.2755784854519791,1.6684344867689251,0.5006999065256054,0.9187817258883249,0.5612244897959183,neutral,0.5989847715736041,0.39593908629441626,0.02030456852791878,0.29441624365482233,0.2893401015228426,42.08312438660628,49.0,0.9876549325901164,9.0,1.6598984771573604,1.4545454545454546,3.5830388692579507,0.02876292371033303,0.9870702028274536,0.006185803562402746,0.00023304381011950156,0.043491851538419724,1.0599261077004489e-05,0.010662678799120019,0.9595233798027039,0.00037293299683369716,0.00038809720556250816,0.05770716443657875,9.937377326423304e-05,0.01673618245510583,0.9755454659461975,0.0005980505840852857,0.00036930173531994295,0.022540448233485222,0.00031861554016359155,0.009525371285926803,0.40885999787133187,0.0014684201829065116
1eww0sd,Flying with my DSLR,42,861,0.30075255249227795,0.07142857142857142,0.05643784653210659,0.040358260618629516,0.03439849051550921,0.512766773952009,0.515129770378341,0.5093409821616094,0.5157260894775391,0.7245394587516785,0.37051522731781006,0.37605810165405273,0.7423630952835083,0.5968914031982422,4,38,0.09523809523809523,0.12738393185039362,0.6000679395533746,0.18008136587085516,0.9047619047619048,0.2926829268292683,neutral,0.8571428571428571,0.30952380952380953,0.07142857142857142,0.09523809523809523,0.5238095238095238,50.99764344740067,35.5,1.1873065547621,3.0,1.2380952380952381,1.3333333333333333,1.8888888888888888,0.05642833015216248,0.9861363172531128,0.021600998844951366,0.0008973528214824,0.034263428300619125,6.484333425760269e-06,0.04257163424669367,0.9184519052505493,0.0004505551143665794,0.00020081277467570978,0.0029377492610365152,0.0005203188426094127,0.033448506429912025,0.7607461214065552,0.0032877707271836655,0.0011988157691251086,0.03820795938372612,0.0004505447694100438,0.022457575365675234,0.4567905801425998,0.0044063588160497555
1f2ra89,I have a Canon EOS Rebel T7 DSLR - commercial fashion/store photography? ,6,15,0.3044460465510686,0.0,0.04321427472319196,0.02950221464998253,0.024176764504913552,0.5019622643788656,0.5498889724413554,0.5206563353538514,0.5131853818893433,0.5783698558807373,0.307885080575943,0.2815195918083191,0.4086008071899414,0.5247440338134766,0,6,0.0,0.02902698889374733,1.5607104090414063,0.4683717353708719,0.6666666666666666,0.8,neutral,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.5,31.68289058080963,45.5,0.7228035873948965,3.0,2.0,1.0,1.3333333333333333,0.0006317150303705906,0.001002534874714911,0.0009134982828982174,2.0761884987526478e-06,3.3555841127963504e-06,2.8759426413671463e-06,4.8125909718995295e-05,7.933752203825861e-05,6.582495916518383e-05,3.826231053002024e-05,8.448275912087411e-05,7.008666761976201e-05,0.00011874588623565312,0.00017405935795977712,0.00015523808542639017,9.154626604868099e-05,0.00011838787759188563,0.00011713343701558188,0.00015507859856711548,0.0002375324296887508,0.00021790501943996787
